customer_id,customer_city,customer_state_province,customer_country,birthdate,marital_status,yearly_income,gender,num_children_at_home,education,acct_open_date,member_card
250,Lake Oswego,Oregon,USA,1919.03.25,S,$30K - $50K,M,0,High School Degree,1993.06.20,Normal
251,La Mesa,Washington,USA,1975.05.22,S,$30K - $50K,F,0,High School Degree,1990.09.16,Bronze
252,Chula Vista,Washington,USA,1963.06.03,M,$30K - $50K,M,1,High School Degree,1992.04.28,Bronze
253,Daly City,Washington,USA,1924.06.16,S,$130K - $150K,F,0,Partial High School,1991.08.25,Silver
254,Metchosin,British Columbia,Canada,1911.10.26,S,$10K - $30K,M,0,Partial High School,1991.11.11,Normal
255,Torrance,Washington,USA,1965.03.15,S,$30K - $50K,M,0,High School Degree,1992.01.03,Bronze
256,Haney,British Columbia,Canada,1911.01.15,M,$10K - $30K,M,2,Partial High School,1992.09.15,Normal
257,National City,Washington,USA,1958.02.08,M,$30K - $50K,F,3,High School Degree,1993.07.12,Silver
258,Coronado,Washington,USA,1912.01.12,S,$30K - $50K,M,0,High School Degree,1991.06.19,Bronze
259,Cliffside,British Columbia,Canada,1977.11.02,M,$10K - $30K,M,2,Partial High School,1993.08.18,Normal
260,W. Linn,Oregon,USA,1966.11.02,M,$50K - $70K,M,5,Bachelors Degree,1992.07.02,Golden
261,Spring Valley,Washington,USA,1948.10.19,S,$130K - $150K,M,0,Partial High School,1994.11.01,Bronze
262,Westminster,British Columbia,Canada,1939.04.16,S,$70K - $90K,F,0,Bachelors Degree,1991.11.21,Bronze
263,Guadalajara,Jalisco,Mexico,1946.08.09,M,$10K - $30K,F,0,Partial High School,1994.01.17,Normal
264,Sedro Woolley,Washington,USA,1919.02.18,S,$10K - $30K,F,0,Partial High School,1991.02.27,Normal
265,Lake Oswego,Oregon,USA,1976.11.05,S,$10K - $30K,F,0,Partial High School,1993.08.17,Normal
266,Cliffside,British Columbia,Canada,1946.02.08,S,$10K - $30K,M,0,Partial High School,1992.02.07,Bronze
267,Altadena,Washington,USA,1964.11.02,S,$130K - $150K,F,0,Graduate Degree,1991.01.26,Bronze
268,San Gabriel,Washington,USA,1968.04.27,M,$30K - $50K,M,0,High School Degree,1991.04.09,Bronze
269,Novato,Washington,USA,1973.04.21,M,$10K - $30K,F,2,Partial High School,1993.07.12,Normal
270,San Diego,Washington,USA,1980.01.17,S,$70K - $90K,M,0,Bachelors Degree,1991.07.22,Bronze
271,Ladner,British Columbia,Canada,1938.05.14,S,$10K - $30K,M,0,Partial High School,1990.05.12,Normal
272,Hidalgo,Zacatecas,Mexico,1916.10.11,S,$30K - $50K,F,0,High School Degree,1991.09.21,Bronze
273,Long Beach,Washington,USA,1925.08.02,S,$30K - $50K,F,0,High School Degree,1991.07.27,Bronze
274,Albany,Oregon,USA,1911.03.03,S,$30K - $50K,M,0,High School Degree,1991.01.04,Golden
275,Torrance,Washington,USA,1950.01.02,M,$30K - $50K,F,1,High School Degree,1991.11.28,Bronze
276,Ballard,Washington,USA,1971.09.25,M,$110K - $130K,M,2,Bachelors Degree,1991.07.09,Bronze
277,Bellingham,Washington,USA,1959.05.15,S,$50K - $70K,M,0,Bachelors Degree,1991.07.05,Bronze
278,Edmonds,Washington,USA,1924.09.21,M,$10K - $30K,F,0,Partial High School,1993.10.14,Normal
279,Cliffside,British Columbia,Canada,1962.10.10,S,$110K - $130K,F,0,Partial High School,1991.11.18,Golden
280,Lebanon,Oregon,USA,1968.11.17,S,$50K - $70K,F,0,High School Degree,1993.08.26,Silver
281,Bellflower,Washington,USA,1929.08.12,S,$50K - $70K,F,0,Bachelors Degree,1991.04.18,Bronze
282,Spring Valley,Washington,USA,1931.08.12,S,$50K - $70K,F,0,Bachelors Degree,1992.03.21,Silver
283,Novato,Washington,USA,1911.02.03,S,$50K - $70K,M,0,Partial College,1994.02.22,Bronze
284,San Carlos,Washington,USA,1947.03.26,S,$10K - $30K,F,0,Partial High School,1991.12.02,Normal
285,Woodland Hills,Washington,USA,1913.09.17,M,$30K - $50K,F,3,Partial College,1992.11.02,Golden
286,Camacho,Zacatecas,Mexico,1964.06.22,S,$110K - $130K,F,0,Bachelors Degree,1991.08.10,Golden
287,Arcadia,Washington,USA,1955.06.15,M,$50K - $70K,F,0,Bachelors Degree,1993.05.07,Golden
288,Downey,Washington,USA,1976.12.21,M,$30K - $50K,F,1,High School Degree,1993.09.24,Normal
289,Los Angeles,Washington,USA,1948.06.09,S,$30K - $50K,F,0,High School Degree,1994.11.16,Bronze
290,Everett,Washington,USA,1966.09.07,S,$130K - $150K,M,0,High School Degree,1991.05.04,Bronze
291,N. Vancouver,British Columbia,Canada,1967.03.03,S,$90K - $110K,M,0,High School Degree,1993.12.25,Bronze
292,Daly City,Washington,USA,1962.10.08,M,$70K - $90K,M,0,Bachelors Degree,1991.03.03,Bronze
293,Walla Walla,Washington,USA,1938.03.20,M,$30K - $50K,M,3,High School Degree,1993.03.08,Golden
294,Imperial Beach,Washington,USA,1935.04.23,S,$30K - $50K,F,0,High School Degree,1993.03.14,Bronze
295,Richmond,Washington,USA,1951.05.17,S,$150K +,M,0,Partial College,1992.11.16,Silver
296,Los Angeles,Washington,USA,1919.03.21,M,$130K - $150K,F,4,Partial High School,1993.04.20,Golden
297,Newton,British Columbia,Canada,1912.08.14,M,$30K - $50K,F,1,High School Degree,1991.06.16,Bronze
298,Merida,Yucatan,Mexico,1958.07.21,M,$50K - $70K,F,0,Bachelors Degree,1990.04.27,Bronze
299,Ladner,British Columbia,Canada,1970.09.10,M,$130K - $150K,F,0,Graduate Degree,1993.02.12,Bronze
300,Port Hammond,British Columbia,Canada,1910.09.14,M,$30K - $50K,M,0,High School Degree,1992.12.26,Bronze
301,Coronado,Washington,USA,1978.01.03,M,$30K - $50K,F,5,High School Degree,1990.05.13,Golden
302,Marysville,Washington,USA,1921.06.04,S,$30K - $50K,F,0,Partial High School,1992.12.02,Bronze
303,Fremont,Washington,USA,1944.02.22,M,$30K - $50K,M,0,High School Degree,1992.06.24,Bronze
304,Albany,Oregon,USA,1927.04.25,M,$90K - $110K,M,1,Bachelors Degree,1990.06.11,Normal
305,Langley,British Columbia,Canada,1931.06.10,S,$70K - $90K,F,0,Partial High School,1993.05.27,Bronze
306,Langley,British Columbia,Canada,1923.08.17,M,$50K - $70K,M,1,Bachelors Degree,1993.06.10,Bronze
307,Sedro Woolley,Washington,USA,1956.10.10,S,$130K - $150K,F,0,Bachelors Degree,1993.01.12,Bronze
308,Burlingame,Washington,USA,1913.03.12,M,$130K - $150K,F,2,High School Degree,1990.04.25,Bronze
309,Sooke,British Columbia,Canada,1933.06.05,S,$110K - $130K,M,0,High School Degree,1993.10.13,Bronze
310,San Andres,Mexico DF,Mexico,1962.03.05,S,$50K - $70K,F,0,Bachelors Degree,1992.09.28,Bronze
311,Pomona,Washington,USA,1965.07.19,S,$30K - $50K,M,0,High School Degree,1993.03.27,Bronze
312,Downey,Washington,USA,1976.05.04,M,$30K - $50K,M,2,Partial High School,1992.04.01,Bronze
313,Palo Alto,Washington,USA,1931.06.21,S,$30K - $50K,M,0,High School Degree,1992.05.05,Bronze
314,Everett,Washington,USA,1927.09.15,S,$30K - $50K,F,0,Partial High School,1993.11.14,Bronze
315,Acapulco,Guerrero,Mexico,1913.11.12,M,$30K - $50K,M,4,Partial High School,1990.03.09,Silver
316,Tlaxiaco,Oaxaca,Mexico,1955.07.13,M,$50K - $70K,M,0,Partial College,1992.08.21,Bronze
317,Redmond,Washington,USA,1915.07.26,M,$150K +,M,0,High School Degree,1992.01.16,Golden
318,Haney,British Columbia,Canada,1972.11.09,M,$10K - $30K,F,0,Partial High School,1991.07.16,Normal
319,Burien,Washington,USA,1957.04.24,M,$70K - $90K,F,0,Bachelors Degree,1992.09.08,Bronze
320,Mexico City,Mexico DF,Mexico,1972.02.24,M,$130K - $150K,F,0,Graduate Degree,1993.05.19,Bronze
321,Merida,Yucatan,Mexico,1950.03.18,S,$90K - $110K,M,0,Bachelors Degree,1994.04.17,Bronze
322,Hidalgo,Zacatecas,Mexico,1974.02.22,S,$10K - $30K,M,0,Partial High School,1992.02.24,Normal
323,Lemon Grove,Washington,USA,1969.12.12,M,$30K - $50K,F,3,Partial College,1994.04.23,Golden
324,Ladner,British Columbia,Canada,1958.12.11,S,$30K - $50K,M,0,Partial College,1993.03.07,Bronze
325,Burien,Washington,USA,1940.11.01,M,$10K - $30K,F,1,High School Degree,1990.07.06,Normal
326,Anacortes,Washington,USA,1943.08.10,S,$30K - $50K,F,0,Partial High School,1990.11.07,Bronze
327,Royal Oak,British Columbia,Canada,1938.09.18,M,$50K - $70K,F,1,Bachelors Degree,1993.08.24,Normal
328,Oregon City,Oregon,USA,1911.03.01,S,$70K - $90K,M,0,Bachelors Degree,1994.09.07,Bronze
329,San Gabriel,Washington,USA,1968.12.15,S,$30K - $50K,F,0,Partial College,1991.04.25,Bronze
330,Westminster,British Columbia,Canada,1938.03.17,S,$10K - $30K,F,0,Partial High School,1991.09.14,Normal
331,Mill Valley,Washington,USA,1956.02.12,S,$30K - $50K,M,0,High School Degree,1994.08.07,Bronze
332,Palo Alto,Washington,USA,1960.06.10,M,$30K - $50K,M,3,Partial College,1993.11.16,Normal
333,Newport Beach,Washington,USA,1964.05.04,S,$70K - $90K,F,0,Graduate Degree,1992.11.08,Bronze
334,Orizaba,Veracruz,Mexico,1913.05.11,S,$70K - $90K,F,0,High School Degree,1993.11.19,Bronze
335,Tacoma,Washington,USA,1930.06.24,S,$30K - $50K,F,0,High School Degree,1993.11.19,Bronze
336,Bellflower,Washington,USA,1935.09.12,M,$10K - $30K,M,2,Partial High School,1990.08.14,Silver
337,Santa Anita,Mexico DF,Mexico,1933.03.19,M,$10K - $30K,F,1,Partial High School,1993.02.08,Normal
338,Bellingham,Washington,USA,1931.02.04,M,$10K - $30K,M,1,Partial High School,1994.11.24,Normal
339,Langley,British Columbia,Canada,1958.08.19,S,$130K - $150K,F,0,Graduate Degree,1994.10.20,Bronze
340,Acapulco,Guerrero,Mexico,1921.07.26,M,$150K +,F,0,Bachelors Degree,1990.05.01,Golden
341,Olympia,Washington,USA,1935.03.14,M,$10K - $30K,M,0,Partial High School,1994.05.25,Bronze
342,La Mesa,Washington,USA,1970.07.20,M,$30K - $50K,F,3,High School Degree,1992.09.07,Golden
343,Colma,Washington,USA,1939.08.09,M,$150K +,F,1,Bachelors Degree,1993.06.27,Silver
344,Santa Anita,Mexico DF,Mexico,1932.06.05,S,$130K - $150K,M,0,Partial High School,1992.06.18,Bronze
345,Burnaby,British Columbia,Canada,1963.04.27,M,$30K - $50K,F,2,High School Degree,1992.12.17,Bronze
346,Salem,Oregon,USA,1965.03.27,M,$30K - $50K,M,0,High School Degree,1993.09.05,Silver
347,Bellingham,Washington,USA,1945.09.19,S,$10K - $30K,F,0,Partial High School,1990.08.07,Normal
348,Sedro Woolley,Washington,USA,1923.12.25,M,$130K - $150K,M,0,High School Degree,1991.07.13,Bronze
349,Guadalajara,Jalisco,Mexico,1959.08.16,S,$110K - $130K,F,0,Partial High School,1992.07.14,Bronze
350,Long Beach,Washington,USA,1928.02.10,S,$150K +,F,0,Bachelors Degree,1992.03.21,Silver
351,Tlaxiaco,Oaxaca,Mexico,1919.02.04,M,$90K - $110K,M,2,Partial High School,1993.11.19,Bronze
352,W. Linn,Oregon,USA,1940.07.09,M,$70K - $90K,F,0,High School Degree,1993.01.25,Normal
353,Richmond,British Columbia,Canada,1912.01.24,M,$10K - $30K,F,5,Partial High School,1990.07.27,Normal
354,Yakima,Washington,USA,1942.07.06,M,$150K +,F,2,Partial High School,1993.12.13,Golden
355,Bremerton,Washington,USA,1931.09.18,S,$10K - $30K,F,0,Partial High School,1990.02.05,Normal
356,Mill Valley,Washington,USA,1926.06.23,S,$30K - $50K,F,0,High School Degree,1993.05.10,Bronze
357,Ladner,British Columbia,Canada,1972.09.08,M,$110K - $130K,M,2,Partial High School,1994.01.04,Bronze
358,Sooke,British Columbia,Canada,1969.10.11,M,$30K - $50K,F,3,Partial High School,1991.04.21,Golden
359,Imperial Beach,Washington,USA,1912.10.09,M,$70K - $90K,F,1,Bachelors Degree,1993.09.11,Bronze
360,La Mesa,Washington,USA,1949.08.13,M,$30K - $50K,M,2,Partial High School,1991.06.27,Bronze
361,Milwaukie,Oregon,USA,1967.09.24,S,$50K - $70K,F,0,Bachelors Degree,1993.08.23,Bronze
362,Shawnee,British Columbia,Canada,1942.08.05,M,$10K - $30K,F,2,Partial High School,1992.06.07,Normal
363,San Gabriel,Washington,USA,1954.10.21,M,$130K - $150K,F,2,Partial College,1991.12.05,Bronze
364,Glendale,Washington,USA,1965.10.24,M,$50K - $70K,F,4,Partial High School,1991.04.08,Silver
365,Burlingame,Washington,USA,1963.02.13,S,$50K - $70K,F,0,Bachelors Degree,1993.11.06,Bronze
366,National City,Washington,USA,1976.07.15,S,$130K - $150K,M,0,High School Degree,1992.07.22,Bronze
367,Port Hammond,British Columbia,Canada,1928.03.06,S,$50K - $70K,F,0,Bachelors Degree,1991.12.16,Bronze
368,Shawnee,British Columbia,Canada,1912.05.09,S,$90K - $110K,F,0,Graduate Degree,1993.12.03,Bronze
369,Altadena,Washington,USA,1927.10.05,M,$30K - $50K,F,0,Partial High School,1992.11.19,Bronze
370,Santa Monica,Washington,USA,1977.09.27,M,$30K - $50K,M,0,High School Degree,1992.01.02,Bronze
371,Berkeley,Washington,USA,1941.11.21,M,$90K - $110K,M,2,High School Degree,1993.07.04,Bronze
372,Bellingham,Washington,USA,1967.04.23,M,$10K - $30K,M,1,Partial High School,1993.07.07,Bronze
373,Corvallis,Oregon,USA,1917.07.16,S,$10K - $30K,F,0,Partial High School,1992.08.06,Normal
374,Lynnwood,Washington,USA,1946.04.16,M,$30K - $50K,F,1,Partial College,1991.08.21,Bronze
375,Newton,British Columbia,Canada,1921.11.11,S,$30K - $50K,F,0,Partial College,1991.09.09,Bronze
376,Lake Oswego,Oregon,USA,1920.06.12,S,$50K - $70K,M,0,Bachelors Degree,1990.02.21,Normal
377,Beverly Hills,Washington,USA,1946.07.02,M,$70K - $90K,F,2,High School Degree,1990.12.15,Bronze
378,Spokane,Washington,USA,1969.07.15,S,$30K - $50K,M,0,Partial College,1992.09.07,Silver
379,Fremont,Washington,USA,1943.06.28,S,$10K - $30K,M,0,Partial High School,1993.01.02,Normal
380,Berkeley,Washington,USA,1916.02.02,S,$10K - $30K,M,0,Partial High School,1991.07.14,Normal
381,Glendale,Washington,USA,1958.05.26,M,$10K - $30K,F,4,Partial High School,1991.11.09,Bronze
382,Richmond,British Columbia,Canada,1933.06.25,M,$30K - $50K,M,4,High School Degree,1990.11.12,Golden
383,Novato,Washington,USA,1917.10.13,M,$30K - $50K,M,0,High School Degree,1992.04.27,Bronze
384,Anacortes,Washington,USA,1933.09.13,S,$10K - $30K,M,0,Partial High School,1992.11.11,Normal
385,Langford,British Columbia,Canada,1910.10.06,M,$50K - $70K,F,4,Bachelors Degree,1993.10.09,Golden
386,Langford,British Columbia,Canada,1934.08.10,M,$50K - $70K,F,3,Bachelors Degree,1991.08.15,Bronze
387,Walla Walla,Washington,USA,1930.07.28,M,$30K - $50K,M,0,High School Degree,1993.10.15,Bronze
388,Arcadia,Washington,USA,1918.07.27,S,$50K - $70K,F,0,Bachelors Degree,1992.09.26,Bronze
389,Santa Fe,Mexico DF,Mexico,1970.07.17,M,$50K - $70K,M,0,Bachelors Degree,1993.10.14,Bronze
390,Fremont,Washington,USA,1973.03.26,S,$30K - $50K,M,0,High School Degree,1994.06.26,Bronze
391,Bellflower,Washington,USA,1980.07.18,S,$30K - $50K,M,0,Bachelors Degree,1992.07.22,Bronze
392,Salem,Oregon,USA,1941.09.17,M,$30K - $50K,F,0,Partial College,1993.02.02,Bronze
393,San Diego,Washington,USA,1929.07.03,M,$10K - $30K,M,3,Partial High School,1991.11.04,Normal
394,Concord,Washington,USA,1910.02.17,S,$30K - $50K,M,0,High School Degree,1990.02.09,Bronze
395,San Diego,Washington,USA,1956.08.03,M,$70K - $90K,F,4,Bachelors Degree,1994.04.13,Golden
396,National City,Washington,USA,1973.04.12,M,$30K - $50K,F,0,Partial College,1993.07.22,Bronze
397,San Andres,Mexico DF,Mexico,1965.11.22,M,$30K - $50K,M,1,High School Degree,1991.07.15,Bronze
398,Lebanon,Oregon,USA,1914.11.02,S,$10K - $30K,M,0,Partial High School,1993.07.25,Normal
399,Burbank,Washington,USA,1930.12.15,M,$50K - $70K,M,1,Bachelors Degree,1993.07.25,Bronze
400,Yakima,Washington,USA,1920.10.23,M,$50K - $70K,F,0,Bachelors Degree,1991.12.07,Bronze
401,Vancouver,British Columbia,Canada,1929.07.14,M,$30K - $50K,M,2,High School Degree,1992.08.28,Bronze
402,Guadalajara,Jalisco,Mexico,1915.03.15,S,$70K - $90K,F,0,Bachelors Degree,1993.06.16,Bronze
403,Oak Bay,British Columbia,Canada,1943.09.03,S,$30K - $50K,M,0,High School Degree,1993.05.13,Bronze
404,Woodland Hills,Washington,USA,1975.08.10,M,$50K - $70K,M,3,Bachelors Degree,1993.11.21,Bronze
405,Bellflower,Washington,USA,1919.04.24,S,$30K - $50K,F,0,High School Degree,1993.11.17,Bronze
406,West Covina,Washington,USA,1954.08.03,S,$30K - $50K,M,0,Partial High School,1992.04.26,Normal
407,Everett,Washington,USA,1923.09.20,M,$50K - $70K,M,0,Bachelors Degree,1992.01.20,Normal
408,Santa Monica,Washington,USA,1916.07.16,M,$50K - $70K,F,3,Bachelors Degree,1991.09.27,Golden
409,La Jolla,Washington,USA,1948.05.11,M,$10K - $30K,M,0,Partial High School,1991.04.25,Normal
410,Sooke,British Columbia,Canada,1950.04.10,S,$50K - $70K,M,0,Bachelors Degree,1992.11.10,Bronze
411,Redmond,Washington,USA,1929.10.02,M,$10K - $30K,M,1,High School Degree,1993.10.11,Normal
412,Portland,Oregon,USA,1960.05.22,M,$110K - $130K,M,1,High School Degree,1991.09.17,Silver
413,Santa Cruz,Washington,USA,1926.11.13,M,$10K - $30K,F,1,Partial High School,1991.09.18,Golden
414,Vancouver,British Columbia,Canada,1977.08.18,M,$30K - $50K,F,3,High School Degree,1991.05.25,Normal
415,Langley,British Columbia,Canada,1956.06.28,S,$50K - $70K,M,0,Bachelors Degree,1993.02.23,Normal
416,Langford,British Columbia,Canada,1977.11.06,S,$30K - $50K,F,0,High School Degree,1992.03.02,Normal
417,West Covina,Washington,USA,1948.05.21,S,$50K - $70K,F,0,High School Degree,1994.08.05,Bronze
418,Tlaxiaco,Oaxaca,Mexico,1978.11.03,S,$10K - $30K,F,0,Partial High School,1992.10.06,Normal
419,Concord,Washington,USA,1968.02.15,M,$70K - $90K,F,3,Bachelors Degree,1994.08.24,Silver
420,Walla Walla,Washington,USA,1962.09.20,S,$50K - $70K,F,0,Bachelors Degree,1992.11.02,Bronze
421,Oakland,Washington,USA,1950.05.16,M,$50K - $70K,F,1,Bachelors Degree,1993.07.22,Bronze
422,Albany,Oregon,USA,1947.06.19,M,$10K - $30K,M,0,Partial High School,1991.10.13,Bronze
423,Burnaby,British Columbia,Canada,1948.02.06,S,$10K - $30K,F,0,Partial High School,1993.04.03,Normal
424,West Covina,Washington,USA,1915.11.10,M,$10K - $30K,F,2,Graduate Degree,1990.12.19,Normal
425,San Carlos,Washington,USA,1979.05.02,S,$30K - $50K,M,0,High School Degree,1992.03.15,Bronze
426,Edmonds,Washington,USA,1943.12.26,M,$70K - $90K,M,3,Bachelors Degree,1991.12.26,Silver
427,Tlaxiaco,Oaxaca,Mexico,1954.03.15,S,$50K - $70K,M,0,Bachelors Degree,1994.04.13,Bronze
428,Colma,Washington,USA,1965.03.18,M,$30K - $50K,M,0,High School Degree,1993.05.14,Bronze
429,Altadena,Washington,USA,1963.06.07,S,$50K - $70K,M,0,Bachelors Degree,1991.02.12,Bronze
430,Spokane,Washington,USA,1976.11.09,S,$90K - $110K,M,0,Partial High School,1993.05.17,Bronze
431,San Jose,Washington,USA,1929.07.27,M,$90K - $110K,F,2,High School Degree,1993.02.23,Bronze
432,Lynnwood,Washington,USA,1912.09.03,M,$70K - $90K,F,4,Partial High School,1990.10.26,Golden
433,Oak Bay,British Columbia,Canada,1927.03.26,S,$110K - $130K,F,0,High School Degree,1994.01.26,Bronze
434,Oak Bay,British Columbia,Canada,1919.05.05,M,$70K - $90K,F,2,Bachelors Degree,1994.03.08,Golden
435,Olympia,Washington,USA,1941.04.15,S,$10K - $30K,F,0,Partial High School,1994.06.27,Golden
436,Long Beach,Washington,USA,1967.08.17,M,$70K - $90K,M,1,Bachelors Degree,1990.08.13,Bronze
437,Shawnee,British Columbia,Canada,1917.11.10,M,$110K - $130K,F,1,Partial High School,1990.04.15,Bronze
438,Mexico City,Mexico DF,Mexico,1946.08.10,M,$70K - $90K,F,1,Bachelors Degree,1994.11.02,Bronze
439,Salem,Oregon,USA,1921.04.05,M,$30K - $50K,M,3,Partial College,1991.04.28,Silver
440,Ballard,Washington,USA,1920.10.07,M,$30K - $50K,F,1,High School Degree,1994.08.13,Bronze
441,Guadalajara,Jalisco,Mexico,1946.11.23,M,$50K - $70K,F,1,Bachelors Degree,1993.07.06,Silver
442,Torrance,Washington,USA,1954.06.01,M,$110K - $130K,F,4,Bachelors Degree,1991.01.15,Golden
443,Guadalajara,Jalisco,Mexico,1927.05.14,S,$50K - $70K,M,0,Bachelors Degree,1992.04.10,Bronze
444,Victoria,British Columbia,Canada,1916.06.23,M,$10K - $30K,F,5,Partial High School,1993.10.22,Normal
445,Cliffside,British Columbia,Canada,1946.06.09,S,$30K - $50K,M,0,High School Degree,1994.03.17,Bronze
446,Woodburn,Oregon,USA,1921.07.08,S,$30K - $50K,F,0,High School Degree,1994.06.03,Bronze
447,Altadena,Washington,USA,1976.11.23,S,$10K - $30K,M,0,Bachelors Degree,1991.02.18,Normal
448,Puyallup,Washington,USA,1933.02.07,M,$30K - $50K,M,0,High School Degree,1991.07.19,Bronze
449,Mexico City,Mexico DF,Mexico,1968.11.16,M,$30K - $50K,F,0,Partial High School,1992.06.16,Silver
450,Mexico City,Mexico DF,Mexico,1922.10.20,S,$70K - $90K,M,0,Graduate Degree,1991.07.07,Bronze
451,Ladner,British Columbia,Canada,1918.08.11,M,$30K - $50K,F,0,High School Degree,1992.06.22,Silver
452,Tlaxiaco,Oaxaca,Mexico,1918.11.21,S,$10K - $30K,F,0,Partial High School,1991.05.06,Normal
453,Coronado,Washington,USA,1970.11.11,M,$30K - $50K,F,1,Partial High School,1992.09.05,Bronze
454,Tacoma,Washington,USA,1961.04.09,S,$130K - $150K,M,0,Partial College,1993.04.17,Bronze
455,Shawnee,British Columbia,Canada,1968.08.01,S,$110K - $130K,F,0,High School Degree,1992.06.13,Bronze
456,Renton,Washington,USA,1929.10.27,M,$70K - $90K,M,0,Graduate Degree,1991.06.26,Bronze
457,Torrance,Washington,USA,1929.11.24,S,$30K - $50K,F,0,High School Degree,1993.04.27,Bronze
458,Ladner,British Columbia,Canada,1969.03.27,S,$30K - $50K,F,0,Partial College,1992.06.06,Normal
459,Burlingame,Washington,USA,1974.09.10,S,$70K - $90K,M,0,Bachelors Degree,1991.05.25,Bronze
460,Concord,Washington,USA,1921.05.19,S,$70K - $90K,M,0,Bachelors Degree,1991.08.08,Bronze
461,Lake Oswego,Oregon,USA,1913.01.02,M,$10K - $30K,M,4,Partial High School,1994.11.11,Normal
462,La Cruz,Sinaloa,Mexico,1932.02.10,S,$50K - $70K,F,0,Bachelors Degree,1991.11.21,Bronze
463,Yakima,Washington,USA,1961.05.06,S,$10K - $30K,M,0,Partial High School,1991.08.11,Normal
464,Seattle,Washington,USA,1938.11.04,S,$70K - $90K,M,0,Graduate Degree,1993.05.03,Bronze
465,Corvallis,Oregon,USA,1947.09.21,S,$30K - $50K,M,0,High School Degree,1993.04.05,Bronze
466,Glendale,Washington,USA,1933.04.22,M,$50K - $70K,M,4,High School Degree,1993.10.09,Golden
467,Corvallis,Oregon,USA,1961.10.10,S,$10K - $30K,F,0,Partial High School,1993.09.06,Normal
468,Guadalajara,Jalisco,Mexico,1923.10.18,M,$30K - $50K,F,2,High School Degree,1990.07.25,Bronze
469,Pomona,Washington,USA,1937.06.05,M,$30K - $50K,M,1,High School Degree,1994.07.22,Bronze
470,Newton,British Columbia,Canada,1972.10.11,M,$30K - $50K,F,2,High School Degree,1992.11.03,Bronze
